# timestamp tx ty tz qx qy qz qw
1378 1.230985 -0.853448 1.595446 0.086951 -0.594653 -0.394060 0.695373
1379 1.234108 -0.854167 1.599083 0.087160 -0.595563 -0.394674 0.694219
1380 1.237232 -0.854886 1.602722 0.087357 -0.596478 -0.395287 0.693059
1381 1.240514 -0.855587 1.606220 0.087544 -0.597400 -0.395898 0.691892
1382 1.243824 -0.856285 1.609695 0.087719 -0.598327 -0.396507 0.690718
1383 1.247133 -0.856983 1.613168 0.087882 -0.599261 -0.397115 0.689538
1384 1.250444 -0.857681 1.616643 0.088034 -0.600202 -0.397720 0.688351
1385 1.253753 -0.858379 1.620116 0.088174 -0.601148 -0.398324 0.687157
1386 1.257073 -0.859077 1.623580 0.088301 -0.602101 -0.398926 0.685956
1387 1.260545 -0.859785 1.626889 0.088416 -0.603060 -0.399525 0.684748
1388 1.264017 -0.860493 1.630198 0.088518 -0.604026 -0.400122 0.683534
1389 1.267491 -0.861200 1.633507 0.088607 -0.604999 -0.400716 0.682314
1390 1.270963 -0.861908 1.636816 0.088682 -0.605978 -0.401307 0.681086
1391 1.274436 -0.862616 1.640125 0.088744 -0.606964 -0.401895 0.679852
1392 1.277908 -0.863324 1.643435 0.088792 -0.607957 -0.402481 0.678612
1393 1.281496 -0.864061 1.646612 0.088826 -0.608956 -0.403063 0.677365
1394 1.285108 -0.864805 1.649759 0.088845 -0.609962 -0.403641 0.676111
1395 1.288722 -0.865550 1.652906 0.088850 -0.610976 -0.404216 0.674851
1396 1.292334 -0.866294 1.656052 0.088840 -0.611996 -0.404788 0.673584
1397 1.295948 -0.867038 1.659199 0.088814 -0.613023 -0.405356 0.672311
1398 1.299560 -0.867782 1.662346 0.088773 -0.614057 -0.405919 0.671031
1399 1.303181 -0.868530 1.665483 0.088716 -0.615098 -0.406479 0.669745
1400 1.306913 -0.869330 1.668474 0.088649 -0.616144 -0.407039 0.668451
1401 1.310644 -0.870130 1.671465 0.088578 -0.617190 -0.407604 0.667150
1402 1.314376 -0.870929 1.674456 0.088502 -0.618237 -0.408172 0.665842
1403 1.318107 -0.871729 1.677448 0.088422 -0.619285 -0.408744 0.664527
1404 1.321839 -0.872529 1.680439 0.088339 -0.620333 -0.409320 0.663205
1405 1.325570 -0.873329 1.683430 0.088251 -0.621380 -0.409899 0.661877
1406 1.329301 -0.874129 1.686421 0.088160 -0.622428 -0.410480 0.660543
1407 1.333108 -0.874980 1.689300 0.088066 -0.623475 -0.411065 0.659204
1408 1.336937 -0.875846 1.692145 0.087969 -0.624521 -0.411651 0.657859
1409 1.340766 -0.876712 1.694990 0.087868 -0.625566 -0.412240 0.656510
1410 1.344596 -0.877579 1.697836 0.087765 -0.626610 -0.412830 0.655156
1411 1.348425 -0.878446 1.700681 0.087659 -0.627652 -0.413421 0.653798
1412 1.352255 -0.879312 1.703527 0.087550 -0.628693 -0.414014 0.652436
1413 1.356083 -0.880178 1.706372 0.087439 -0.629731 -0.414607 0.651071
1414 1.359913 -0.881045 1.709217 0.087326 -0.630767 -0.415201 0.649703
1415 1.363813 -0.881975 1.711943 0.087211 -0.631801 -0.415795 0.648333
1416 1.367722 -0.882913 1.714655 0.087094 -0.632833 -0.416389 0.646960
1417 1.371631 -0.883852 1.717366 0.086976 -0.633861 -0.416982 0.645586
1418 1.375540 -0.884790 1.720077 0.086856 -0.634886 -0.417575 0.644210
1419 1.379448 -0.885728 1.722788 0.086735 -0.635908 -0.418167 0.642833
1420 1.383358 -0.886666 1.725500 0.086612 -0.636927 -0.418758 0.641455
1421 1.387267 -0.887604 1.728211 0.086489 -0.637941 -0.419347 0.640077
1422 1.391175 -0.888542 1.730922 0.086365 -0.638952 -0.419934 0.638699
1423 1.395110 -0.889510 1.733583 0.086240 -0.639958 -0.420519 0.637322
1424 1.399084 -0.890521 1.736173 0.086114 -0.640961 -0.421102 0.635946
1425 1.403056 -0.891531 1.738763 0.085989 -0.641958 -0.421682 0.634571
1426 1.407029 -0.892542 1.741353 0.085863 -0.642951 -0.422259 0.633197
1427 1.411002 -0.893553 1.743942 0.085737 -0.643939 -0.422833 0.631826
1428 1.414975 -0.894563 1.746532 0.085611 -0.644922 -0.423403 0.630458
1429 1.418947 -0.895574 1.749121 0.085486 -0.645899 -0.423969 0.629092
1430 1.422920 -0.896585 1.751711 0.085361 -0.646871 -0.424531 0.627730
1431 1.426892 -0.897595 1.754300 0.085237 -0.647837 -0.425089 0.626371
1432 1.430882 -0.898628 1.756856 0.085113 -0.648797 -0.425643 0.625017
1433 1.434905 -0.899709 1.759336 0.084991 -0.649752 -0.426191 0.623667
1434 1.438928 -0.900790 1.761817 0.084870 -0.650700 -0.426734 0.622322
1435 1.442952 -0.901872 1.764297 0.084750 -0.651641 -0.427272 0.620983
1436 1.446975 -0.902953 1.766777 0.084631 -0.652576 -0.427803 0.619650
1437 1.450999 -0.904034 1.769258 0.084515 -0.653505 -0.428329 0.618323
1438 1.455023 -0.905116 1.771738 0.084399 -0.654426 -0.428849 0.617002
1439 1.459047 -0.906197 1.774219 0.084286 -0.655340 -0.429362 0.615689
1440 1.463069 -0.907278 1.776699 0.084175 -0.656247 -0.429868 0.614384
1441 1.467093 -0.908359 1.779179 0.084066 -0.657147 -0.430367 0.613086
1442 1.471141 -0.909481 1.781601 0.083960 -0.658039 -0.430859 0.611797
1443 1.475205 -0.910630 1.783984 0.083856 -0.658923 -0.431343 0.610517
1444 1.479268 -0.911778 1.786367 0.083755 -0.659800 -0.431819 0.609247
1445 1.483332 -0.912927 1.788750 0.083657 -0.660668 -0.432287 0.607986
1446 1.487395 -0.914075 1.791133 0.083561 -0.661529 -0.432746 0.606735
1447 1.491459 -0.915223 1.793516 0.083469 -0.662381 -0.433197 0.605495
1448 1.495522 -0.916372 1.795900 0.083380 -0.663225 -0.433639 0.604267
1449 1.499586 -0.917520 1.798282 0.083295 -0.664060 -0.434071 0.603049
1450 1.503649 -0.918668 1.800665 0.083213 -0.664886 -0.434494 0.601844
1451 1.507713 -0.919817 1.803049 0.083135 -0.665704 -0.434908 0.600652
1452 1.511785 -0.920983 1.805406 0.083061 -0.666512 -0.435311 0.599472
1453 1.515881 -0.922194 1.807703 0.082991 -0.667312 -0.435704 0.598305
1454 1.519975 -0.923405 1.810000 0.082926 -0.668102 -0.436087 0.597153
1455 1.524070 -0.924616 1.812297 0.082865 -0.668883 -0.436458 0.596015
1456 1.528165 -0.925827 1.814594 0.082808 -0.669654 -0.436819 0.594891
1457 1.532259 -0.927037 1.816891 0.082756 -0.670416 -0.437168 0.593783
1458 1.536355 -0.928248 1.819188 0.082709 -0.671168 -0.437506 0.592690
1459 1.540449 -0.929459 1.821485 0.082667 -0.671910 -0.437832 0.591614
1460 1.544545 -0.930670 1.823782 0.082630 -0.672642 -0.438146 0.590554
1461 1.548639 -0.931881 1.826079 0.082598 -0.673363 -0.438448 0.589511
1462 1.552734 -0.933092 1.828376 0.082572 -0.674075 -0.438737 0.588485
1463 1.556839 -0.934325 1.830643 0.082551 -0.674776 -0.439013 0.587478
1464 1.560959 -0.935593 1.832865 0.082536 -0.675467 -0.439276 0.586489
1465 1.565077 -0.936861 1.835086 0.082527 -0.676147 -0.439526 0.585518
1466 1.569197 -0.938130 1.837307 0.082524 -0.676816 -0.439762 0.584567
1467 1.573315 -0.939397 1.839528 0.082528 -0.677474 -0.439985 0.583636
1468 1.577435 -0.940665 1.841750 0.082538 -0.678121 -0.440193 0.582725
1469 1.581554 -0.941933 1.843971 0.082554 -0.678758 -0.440387 0.581835
1470 1.585674 -0.943202 1.846193 0.082577 -0.679383 -0.440566 0.580966
1471 1.589793 -0.944470 1.848414 0.082607 -0.679996 -0.440731 0.580119
1472 1.593913 -0.945738 1.850636 0.082644 -0.680598 -0.440880 0.579293
1473 1.598032 -0.947006 1.852857 0.082688 -0.681189 -0.441015 0.578490
1474 1.602151 -0.948274 1.855078 0.082739 -0.681767 -0.441133 0.577710
1475 1.606288 -0.949592 1.857235 0.082798 -0.682334 -0.441236 0.576954
1476 1.610426 -0.950912 1.859391 0.082864 -0.682889 -0.441323 0.576221
1477 1.614564 -0.952231 1.861546 0.082939 -0.683431 -0.441393 0.575513
1478 1.618702 -0.953551 1.863701 0.083021 -0.683961 -0.441447 0.574829
1479 1.622840 -0.954871 1.865857 0.083112 -0.684479 -0.441484 0.574171
1480 1.626978 -0.956191 1.868013 0.083210 -0.684985 -0.441504 0.573538
1481 1.631116 -0.957510 1.870168 0.083318 -0.685477 -0.441507 0.572932
1482 1.635254 -0.958830 1.872323 0.083434 -0.685957 -0.441492 0.572352
1483 1.639393 -0.960150 1.874479 0.083558 -0.686424 -0.441459 0.571799
1484 1.643530 -0.961469 1.876634 0.083692 -0.686877 -0.441409 0.571274
1485 1.647668 -0.962789 1.878789 0.083835 -0.687318 -0.441340 0.570776
1486 1.651807 -0.964111 1.880942 0.083987 -0.687745 -0.441252 0.570307
1487 1.655960 -0.965477 1.883041 0.084149 -0.688158 -0.441146 0.569866
1488 1.660112 -0.966842 1.885139 0.084321 -0.688558 -0.441020 0.569455
1489 1.664264 -0.968208 1.887238 0.084502 -0.688944 -0.440875 0.569073
1490 1.668416 -0.969574 1.889336 0.084694 -0.689316 -0.440711 0.568722
1491 1.672569 -0.970939 1.891435 0.084895 -0.689673 -0.440527 0.568400
1492 1.676721 -0.972305 1.893533 0.085108 -0.690017 -0.440323 0.568110
1493 1.680874 -0.973671 1.895632 0.085330 -0.690345 -0.440099 0.567851
1494 1.685025 -0.975036 1.897730 0.085564 -0.690659 -0.439854 0.567624
1495 1.689178 -0.976402 1.899828 0.085809 -0.690958 -0.439588 0.567429
1496 1.693331 -0.977767 1.901927 0.086065 -0.691242 -0.439302 0.567266
1497 1.697483 -0.979133 1.904026 0.086332 -0.691511 -0.438994 0.567137
1498 1.701635 -0.980499 1.906124 0.086611 -0.691764 -0.438664 0.567040
1499 1.705796 -0.981892 1.908188 0.086902 -0.692001 -0.438313 0.566978
1500 1.709959 -0.983298 1.910238 0.087204 -0.692232 -0.437944 0.566935
1501 1.714122 -0.984704 1.912288 0.087515 -0.692466 -0.437562 0.566896
1502 1.718285 -0.986109 1.914338 0.087835 -0.692703 -0.437168 0.566861
1503 1.722447 -0.987515 1.916388 0.088165 -0.692942 -0.436761 0.566831
1504 1.726611 -0.988921 1.918438 0.088503 -0.693184 -0.436343 0.566805
1505 1.730774 -0.990327 1.920488 0.088849 -0.693428 -0.435913 0.566784
1506 1.734938 -0.991732 1.922538 0.089204 -0.693674 -0.435471 0.566766
1507 1.739100 -0.993138 1.924588 0.089567 -0.693922 -0.435019 0.566752
1508 1.743264 -0.994544 1.926638 0.089937 -0.694173 -0.434556 0.566742
1509 1.747427 -0.995949 1.928688 0.090315 -0.694424 -0.434083 0.566736
1510 1.751590 -0.997355 1.930738 0.090700 -0.694678 -0.433599 0.566734
1511 1.755753 -0.998761 1.932788 0.091093 -0.694933 -0.433106 0.566736
1512 1.759925 -1.000201 1.934798 0.091492 -0.695189 -0.432604 0.566741
1513 1.764096 -1.001640 1.936807 0.091898 -0.695446 -0.432093 0.566750
1514 1.768267 -1.003080 1.938817 0.092309 -0.695705 -0.431573 0.566762
1515 1.772438 -1.004520 1.940827 0.092728 -0.695964 -0.431044 0.566777
1516 1.776610 -1.005960 1.942836 0.093151 -0.696224 -0.430508 0.566796
1517 1.780781 -1.007399 1.944845 0.093581 -0.696485 -0.429964 0.566818
1518 1.784953 -1.008839 1.946855 0.094016 -0.696746 -0.429412 0.566844
1519 1.789123 -1.010278 1.948864 0.094456 -0.697007 -0.428853 0.566872
1520 1.793295 -1.011718 1.950874 0.094900 -0.697268 -0.428288 0.566904
1521 1.797466 -1.013158 1.952883 0.095350 -0.697530 -0.427716 0.566938
1522 1.801637 -1.014598 1.954893 0.095803 -0.697791 -0.427138 0.566976
1523 1.805808 -1.016037 1.956903 0.096261 -0.698052 -0.426555 0.567016
1524 1.809979 -1.017478 1.958911 0.096723 -0.698313 -0.425966 0.567059
1525 1.814157 -1.018946 1.960888 0.097188 -0.698574 -0.425371 0.567105
1526 1.818334 -1.020414 1.962864 0.097657 -0.698833 -0.424772 0.567154
1527 1.822511 -1.021882 1.964842 0.098129 -0.699092 -0.424169 0.567205
1528 1.826688 -1.023349 1.966818 0.098604 -0.699350 -0.423561 0.567258
1529 1.830866 -1.024817 1.968794 0.099082 -0.699607 -0.422950 0.567315
1530 1.835042 -1.026285 1.970771 0.099562 -0.699863 -0.422335 0.567373
1531 1.839220 -1.027753 1.972748 0.100044 -0.700117 -0.421717 0.567434
1532 1.843397 -1.029221 1.974724 0.100528 -0.700371 -0.421096 0.567497
1533 1.847575 -1.030689 1.976701 0.101014 -0.700622 -0.420473 0.567563
1534 1.851752 -1.032156 1.978678 0.101501 -0.700872 -0.419848 0.567630
1535 1.855929 -1.033625 1.980655 0.101989 -0.701120 -0.419220 0.567700
1536 1.860106 -1.035092 1.982631 0.102479 -0.701366 -0.418592 0.567771
1537 1.864283 -1.036560 1.984608 0.102969 -0.701610 -0.417962 0.567845
1538 1.868464 -1.038048 1.986561 0.103459 -0.701852 -0.417331 0.567921
1539 1.872645 -1.039539 1.988511 0.103950 -0.702092 -0.416700 0.567998
1540 1.876827 -1.041030 1.990461 0.104441 -0.702330 -0.416068 0.568078
1541 1.881009 -1.042521 1.992412 0.104931 -0.702565 -0.415437 0.568159
1542 1.885190 -1.044012 1.994362 0.105421 -0.702797 -0.414806 0.568242
1543 1.889372 -1.045503 1.996312 0.105910 -0.703026 -0.414177 0.568326
1544 1.893553 -1.046993 1.998262 0.106398 -0.703253 -0.413548 0.568413
1545 1.897734 -1.048484 2.000212 0.106884 -0.703477 -0.412920 0.568501
1546 1.901916 -1.049975 2.002162 0.107370 -0.703697 -0.412295 0.568590
1547 1.906097 -1.051466 2.004112 0.107853 -0.703915 -0.411672 0.568681
1548 1.910279 -1.052957 2.006063 0.108334 -0.704129 -0.411051 0.568773
1549 1.914460 -1.054448 2.008013 0.108813 -0.704340 -0.410433 0.568867
1550 1.918642 -1.055939 2.009963 0.109290 -0.704547 -0.409818 0.568962
1551 1.922825 -1.057442 2.011899 0.109763 -0.704751 -0.409207 0.569058
1552 1.927010 -1.058952 2.013828 0.110234 -0.704951 -0.408600 0.569156
1553 1.931194 -1.060461 2.015757 0.110701 -0.705147 -0.407996 0.569255
1554 1.935379 -1.061971 2.017686 0.111165 -0.705340 -0.407398 0.569355
1555 1.939563 -1.063481 2.019615 0.111625 -0.705528 -0.406804 0.569456
1556 1.943748 -1.064990 2.021544 0.112080 -0.705713 -0.406215 0.569559
1557 1.947932 -1.066500 2.023473 0.112532 -0.705893 -0.405632 0.569662
1558 1.952117 -1.068010 2.025402 0.112979 -0.706069 -0.405054 0.569766
1559 1.956301 -1.069520 2.027331 0.113420 -0.706240 -0.404483 0.569872
1560 1.960486 -1.071029 2.029260 0.113857 -0.706407 -0.403918 0.569978
1561 1.964670 -1.072539 2.031189 0.114289 -0.706570 -0.403360 0.570086
1562 1.968855 -1.074049 2.033118 0.114714 -0.706727 -0.402810 0.570194
1563 1.973039 -1.075558 2.035047 0.115134 -0.706880 -0.402267 0.570303
1564 1.977225 -1.077075 2.036969 0.115548 -0.707029 -0.401731 0.570413
1565 1.981411 -1.078600 2.038881 0.115955 -0.707172 -0.401204 0.570524
1566 1.985598 -1.080125 2.040793 0.116356 -0.707310 -0.400685 0.570635
1567 1.989784 -1.081650 2.042706 0.116750 -0.707443 -0.400175 0.570748
1568 1.993971 -1.083175 2.044618 0.117136 -0.707571 -0.399675 0.570861
1569 1.998158 -1.084700 2.046530 0.117515 -0.707694 -0.399184 0.570974
1570 2.002344 -1.086225 2.048442 0.117886 -0.707811 -0.398702 0.571089
1571 2.006531 -1.087751 2.050355 0.118250 -0.707923 -0.398231 0.571204
1572 2.010717 -1.089275 2.052267 0.118605 -0.708030 -0.397771 0.571319
1573 2.014904 -1.090800 2.054179 0.118951 -0.708130 -0.397321 0.571435
1574 2.019090 -1.092325 2.056091 0.119289 -0.708225 -0.396882 0.571552
1575 2.023278 -1.093851 2.058003 0.119618 -0.708315 -0.396455 0.571669
1576 2.027464 -1.095376 2.059916 0.119937 -0.708398 -0.396040 0.571786
1577 2.031652 -1.096905 2.061824 0.120247 -0.708475 -0.395637 0.571904
1578 2.035839 -1.098442 2.063723 0.120547 -0.708547 -0.395246 0.572023
1579 2.040028 -1.099980 2.065623 0.120837 -0.708612 -0.394869 0.572142
1580 2.044215 -1.101517 2.067521 0.121116 -0.708671 -0.394504 0.572261
1581 2.048403 -1.103055 2.069421 0.121385 -0.708724 -0.394153 0.572380
1582 2.052591 -1.104592 2.071320 0.121643 -0.708770 -0.393816 0.572500
1583 2.056779 -1.106130 2.073219 0.121890 -0.708810 -0.393493 0.572620
1584 2.060967 -1.107667 2.075118 0.122125 -0.708844 -0.393185 0.572741
1585 2.065155 -1.109205 2.077018 0.122348 -0.708871 -0.392891 0.572861
1586 2.069343 -1.110743 2.078917 0.122560 -0.708891 -0.392613 0.572982
1587 2.073532 -1.112280 2.080816 0.122759 -0.708904 -0.392350 0.573103
1588 2.077720 -1.113818 2.082715 0.122946 -0.708911 -0.392103 0.573224
1589 2.081907 -1.115355 2.084614 0.123120 -0.708910 -0.391872 0.573345
1590 2.086095 -1.116895 2.086510 0.123281 -0.708902 -0.391657 0.573466
1591 2.090284 -1.118443 2.088400 0.123429 -0.708888 -0.391459 0.573588
1592 2.094473 -1.119990 2.090289 0.123563 -0.708866 -0.391279 0.573709
1593 2.098662 -1.121538 2.092178 0.123684 -0.708837 -0.391116 0.573830
1594 2.102851 -1.123085 2.094068 0.123790 -0.708800 -0.390971 0.573951
1595 2.107040 -1.124633 2.095957 0.123881 -0.708756 -0.390843 0.574073
1596 2.111229 -1.126180 2.097846 0.123959 -0.708705 -0.390735 0.574194
1597 2.115418 -1.127728 2.099735 0.124021 -0.708645 -0.390645 0.574315
1598 2.119606 -1.129275 2.101624 0.124068 -0.708578 -0.390574 0.574435
1599 2.123795 -1.130822 2.103514 0.124099 -0.708503 -0.390523 0.574556
1600 2.127984 -1.132370 2.105403 0.124115 -0.708424 -0.390485 0.574676
1601 2.132173 -1.133917 2.107292 0.124113 -0.708342 -0.390457 0.574797
1602 2.136362 -1.135465 2.109182 0.124095 -0.708258 -0.390438 0.574917
1603 2.140551 -1.137016 2.111067 0.124062 -0.708172 -0.390427 0.575038
1604 2.144741 -1.138571 2.112950 0.124012 -0.708083 -0.390424 0.575159
1605 2.148930 -1.140126 2.114831 0.123948 -0.707993 -0.390430 0.575280
1606 2.153119 -1.141681 2.116713 0.123868 -0.707901 -0.390443 0.575401
1607 2.157307 -1.143236 2.118595 0.123774 -0.707807 -0.390465 0.575523
1608 2.161497 -1.144792 2.120477 0.123665 -0.707710 -0.390494 0.575645
1609 2.165686 -1.146347 2.122359 0.123543 -0.707612 -0.390530 0.575768
1610 2.169876 -1.147902 2.124241 0.123406 -0.707511 -0.390573 0.575892
1611 2.174065 -1.149457 2.126123 0.123257 -0.707408 -0.390624 0.576016
1612 2.178255 -1.151012 2.128006 0.123094 -0.707303 -0.390681 0.576140
1613 2.182444 -1.152567 2.129888 0.122919 -0.707196 -0.390745 0.576266
1614 2.186633 -1.154122 2.131769 0.122731 -0.707087 -0.390816 0.576392
1615 2.190823 -1.155678 2.133652 0.122531 -0.706976 -0.390893 0.576519
1616 2.195011 -1.157238 2.135528 0.122320 -0.706862 -0.390976 0.576647
1617 2.199201 -1.158799 2.137406 0.122097 -0.706746 -0.391065 0.576776
1618 2.203390 -1.160359 2.139282 0.121863 -0.706629 -0.391159 0.576905
1619 2.207580 -1.161920 2.141159 0.121619 -0.706508 -0.391260 0.577036
1620 2.211769 -1.163481 2.143036 0.121364 -0.706386 -0.391365 0.577168
1621 2.215959 -1.165042 2.144913 0.121099 -0.706261 -0.391476 0.577301
1622 2.220148 -1.166603 2.146790 0.120825 -0.706134 -0.391592 0.577435
1623 2.224338 -1.168164 2.148667 0.120541 -0.706005 -0.391712 0.577570
1624 2.228527 -1.169725 2.150544 0.120248 -0.705874 -0.391838 0.577707
1625 2.232716 -1.171286 2.152421 0.119946 -0.705740 -0.391967 0.577845
1626 2.236906 -1.172846 2.154297 0.119636 -0.705604 -0.392101 0.577985
1627 2.241095 -1.174408 2.156175 0.119318 -0.705466 -0.392239 0.578126
1628 2.245285 -1.175971 2.158049 0.118993 -0.705325 -0.392381 0.578268
1629 2.249474 -1.177536 2.159923 0.118659 -0.705182 -0.392527 0.578412
1630 2.253664 -1.179100 2.161796 0.118319 -0.705037 -0.392676 0.578557
1631 2.257854 -1.180666 2.163670 0.117972 -0.704890 -0.392828 0.578704
1632 2.262043 -1.182230 2.165544 0.117619 -0.704740 -0.392984 0.578853
1633 2.266232 -1.183795 2.167417 0.117260 -0.704587 -0.393143 0.579004
1634 2.270421 -1.185360 2.169291 0.116894 -0.704433 -0.393304 0.579157
1635 2.274611 -1.186925 2.171164 0.116524 -0.704275 -0.393468 0.579311
1636 2.278800 -1.188490 2.173038 0.116148 -0.704116 -0.393635 0.579467
1637 2.282990 -1.190055 2.174911 0.115768 -0.703954 -0.393803 0.579625
1638 2.287180 -1.191620 2.176785 0.115384 -0.703790 -0.393974 0.579786
1639 2.291369 -1.193184 2.178658 0.114995 -0.703623 -0.394146 0.579948
1640 2.295559 -1.194751 2.180531 0.114602 -0.703454 -0.394320 0.580113
1641 2.299748 -1.196318 2.182402 0.114206 -0.703282 -0.394496 0.580280
1642 2.303937 -1.197885 2.184274 0.113807 -0.703108 -0.394673 0.580449
1643 2.308126 -1.199453 2.186145 0.113406 -0.702931 -0.394851 0.580620
1644 2.312316 -1.201020 2.188017 0.113001 -0.702752 -0.395030 0.580794
1645 2.316505 -1.202587 2.189888 0.112595 -0.702570 -0.395210 0.580970
1646 2.320695 -1.204155 2.191760 0.112187 -0.702386 -0.395390 0.581149
1647 2.324885 -1.205722 2.193631 0.111778 -0.702200 -0.395570 0.581331
1648 2.329075 -1.207290 2.195503 0.111368 -0.702011 -0.395751 0.581515
1649 2.333264 -1.208857 2.197374 0.110956 -0.701819 -0.395932 0.581701
1650 2.337454 -1.210424 2.199246 0.110545 -0.701625 -0.396112 0.581891
1651 2.341642 -1.211991 2.201117 0.110133 -0.701428 -0.396293 0.582084
1652 2.345832 -1.213560 2.202988 0.109721 -0.701229 -0.396472 0.582279
1653 2.350021 -1.215128 2.204858 0.109310 -0.701027 -0.396651 0.582478
1654 2.354212 -1.216697 2.206728 0.108900 -0.700823 -0.396829 0.582679
1655 2.358401 -1.218265 2.208599 0.108492 -0.700616 -0.397006 0.582884
1656 2.362591 -1.219834 2.210469 0.108084 -0.700406 -0.397181 0.583091
1657 2.366780 -1.221402 2.212339 0.107679 -0.700194 -0.397355 0.583303
1658 2.370970 -1.222970 2.214209 0.107276 -0.699980 -0.397527 0.583517
1659 2.375160 -1.224539 2.216079 0.106875 -0.699763 -0.397697 0.583735
1660 2.379349 -1.226107 2.217950 0.106478 -0.699543 -0.397865 0.583956
1661 2.383538 -1.227676 2.219820 0.106083 -0.699321 -0.398031 0.584181
1662 2.387727 -1.229244 2.221690 0.105693 -0.699096 -0.398195 0.584410
1663 2.391918 -1.230813 2.223560 0.105306 -0.698868 -0.398356 0.584643
1664 2.396107 -1.232381 2.225429 0.104923 -0.698638 -0.398514 0.584879
1665 2.400298 -1.233949 2.227298 0.104545 -0.698405 -0.398669 0.585119
1666 2.404487 -1.235518 2.229168 0.104171 -0.698170 -0.398820 0.585363
1667 2.408678 -1.237086 2.231037 0.103803 -0.697932 -0.398969 0.585611
1668 2.412868 -1.238655 2.232906 0.103441 -0.697691 -0.399114 0.585863
1669 2.417058 -1.240223 2.234776 0.103084 -0.697448 -0.399255 0.586120
1670 2.421247 -1.241791 2.236645 0.102734 -0.697202 -0.399392 0.586380
1671 2.425438 -1.243360 2.238514 0.102390 -0.696953 -0.399525 0.586645
1672 2.429627 -1.244928 2.240384 0.102053 -0.696702 -0.399654 0.586915
1673 2.433818 -1.246497 2.242253 0.101723 -0.696448 -0.399778 0.587189
1674 2.438008 -1.248065 2.244122 0.101401 -0.696191 -0.399897 0.587467
1675 2.442199 -1.249632 2.245990 0.101087 -0.695932 -0.400012 0.587751
1676 2.446390 -1.251200 2.247858 0.100781 -0.695670 -0.400121 0.588039
1677 2.450580 -1.252767 2.249726 0.100483 -0.695405 -0.400226 0.588332
1678 2.454771 -1.254334 2.251593 0.100195 -0.695137 -0.400325 0.588630
1679 2.458963 -1.255902 2.253462 0.099916 -0.694867 -0.400418 0.588933
1680 2.463153 -1.257470 2.255330 0.099646 -0.694594 -0.400506 0.589241
1681 2.467344 -1.259037 2.257198 0.099386 -0.694319 -0.400587 0.589554
1682 2.471535 -1.260605 2.259066 0.099136 -0.694040 -0.400663 0.589872
1683 2.475726 -1.262172 2.260934 0.098897 -0.693759 -0.400732 0.590196
1684 2.479917 -1.263740 2.262802 0.098669 -0.693475 -0.400794 0.590525
1685 2.484109 -1.265306 2.264668 0.098452 -0.693189 -0.400850 0.590860
1686 2.488301 -1.266872 2.266535 0.098247 -0.692899 -0.400899 0.591201
1687 2.492493 -1.268438 2.268401 0.098053 -0.692607 -0.400941 0.591547
1688 2.496686 -1.270003 2.270267 0.097872 -0.692312 -0.400976 0.591899
1689 2.500878 -1.271570 2.272133 0.097704 -0.692014 -0.401003 0.592256
1690 2.505071 -1.273136 2.274000 0.097548 -0.691713 -0.401022 0.592620
1691 2.509263 -1.274701 2.275866 0.097406 -0.691409 -0.401034 0.592990
1692 2.513456 -1.276268 2.277732 0.097277 -0.691103 -0.401038 0.593365
1693 2.517648 -1.277833 2.279598 0.097162 -0.690793 -0.401034 0.593747
1694 2.521840 -1.279399 2.281465 0.097062 -0.690481 -0.401022 0.594135
1695 2.526033 -1.280964 2.283330 0.096976 -0.690165 -0.401001 0.594530
1696 2.530227 -1.282528 2.285194 0.096905 -0.689847 -0.400972 0.594930
1697 2.534421 -1.284092 2.287057 0.096849 -0.689526 -0.400933 0.595338
1698 2.538616 -1.285657 2.288922 0.096809 -0.689201 -0.400886 0.595752
1699 2.542809 -1.287220 2.290785 0.096785 -0.688874 -0.400829 0.596172
1700 2.547004 -1.288785 2.292650 0.096771 -0.688542 -0.400766 0.596600
1701 2.551198 -1.290348 2.294513 0.096760 -0.688204 -0.400698 0.597037
1702 2.555392 -1.291913 2.296377 0.096751 -0.687860 -0.400627 0.597483
1703 2.559586 -1.293477 2.298241 0.096746 -0.687511 -0.400550 0.597937
1704 2.563780 -1.295041 2.300105 0.096743 -0.687155 -0.400470 0.598400
1705 2.567974 -1.296604 2.301968 0.096744 -0.686794 -0.400385 0.598871
1706 2.572170 -1.298166 2.303829 0.096747 -0.686427 -0.400296 0.599351
1707 2.576366 -1.299728 2.305691 0.096753 -0.686054 -0.400202 0.599839
1708 2.580561 -1.301290 2.307553 0.096762 -0.685675 -0.400105 0.600335
1709 2.584758 -1.302852 2.309415 0.096773 -0.685291 -0.400003 0.600840
1710 2.588953 -1.304414 2.311276 0.096788 -0.684901 -0.399897 0.601352
1711 2.593150 -1.305976 2.313138 0.096805 -0.684506 -0.399787 0.601873
1712 2.597345 -1.307538 2.314999 0.096825 -0.684105 -0.399673 0.602401
1713 2.601541 -1.309100 2.316861 0.096847 -0.683698 -0.399554 0.602937
1714 2.605736 -1.310662 2.318722 0.096872 -0.683286 -0.399432 0.603481
1715 2.609933 -1.312224 2.320583 0.096900 -0.682869 -0.399305 0.604033
1716 2.614130 -1.313784 2.322442 0.096930 -0.682446 -0.399175 0.604592
1717 2.618328 -1.315344 2.324302 0.096963 -0.682017 -0.399040 0.605159
